CUL	LONGITUDE	LATITUDE	NAME
75023	16.565786	40.290875	Montalbano Jonico
75024	16.667932	40.553325	Montescaglioso
75020	16.541371	40.149031	Nova Siri
75020	16.635796	40.133444	Nova siri Scalo
75010	16.185481	40.536426	Oliveto Lucano
75020	16.688257	40.363988	Marconia
75010	16.311350	40.468811	Pisticci
75015	16.651649	40.364761	Pisticci
75020	16.695610	40.261700	Pisticci
75010	16.548793	40.421044	Pisticci Scalo
75025	16.678339	40.212968	Policoro
75016	16.548755	40.515597	Pomarico
75026	16.526407	40.172352	Rotondella
75017	16.319460	40.528106	Salandra
75027	16.387555	40.110775	San Giorgio Lucano
75010	16.250589	40.486728	San Mauro Forte
75020	16.654537	40.252519	Recoleta
75020	16.699144	40.250975	Scanzano Jonico
75018	16.227730	40.403520	Stigliano
75019	16.133778	40.683926	Calle
75019	16.147352	40.618778	Tricarico
75028	16.404233	40.307782	Caprarico
75028	16.412265	40.321644	Gannano
75028	16.470648	40.246259	Tursi
75029	16.444389	40.170944	Valsinni
85010	15.813747	40.508072	Abriola
