CUL	LONGITUDE	LATITUDE	NAME
88345	18.7977167	43.9350525	Sokolac
88345	18.7977167	43.9350525	Sokolac
88323	17.602468	43.175695	Studenci Ljub
88348	17.3601631	43.3193061	Tihaljina
88247	17.20174514	43.52499825	Vir
88326	17.4773288	43.2403439	Vitina
80329	17.8904391	43.2575855	Blagaj
71271	17.2203809	43.7317374	Blažuj
80275	18.96389	44.79583	Bosanski Crni Lukavac
80270	16.36568	44.1808174	Bosansko Grahovo
80211	16.7514157	43.9477073	Čelebić
80260	16.3827291	44.374769	Drvar
80230	16.8497438	44.0449478	Glamoč
80212	16.6562697	43.9468783	Gubin
80246	17.0155495	43.6138067	Kazaginac
80244	17.3292357	43.6477265	Kongora
80320	17.2784291	43.9923541	Kupres
80204	16.7704676	43.8762223	Lištani
80101	17.0042416	43.8259136	Livno
80203	16.8153226	43.9021947	Lusnić
80265	16.1422134	44.4882965	Martin Brod
80243	17.2856106	43.576556	Mesihovina
80233	18.3269719	45.0125273	Odžak
80206	16.8569166	43.7746033	Orguz
80273	16.305487	44.2453042	Peći
80209	16.9998164	43.7227257	Podhum
80201	18.9971499	44.4328032	Potočani
80263	16.5394777	44.3177475	Prekaja
80274	16.5827256	44.2102434	Preodac
80202	16.9178085	43.8738268	Priluka
80245	18.9970437	43.6349514	Prisoje
80247	17.165383	43.58151	Raško Polje
80326	17.2645876	43.9130287	Rilić
80235	16.6660795	44.2220907	Rore
80237	19.1837499	44.5886122	Staro Selo
80249	17.1786873	43.8502007	Šuica
80240	17.22743741	43.71960385	Tomislavgrad
80267	16.1868095	44.4287387	Veliki Cvjetnić
80208	17.0275955	43.7697768	Vidoši
72207	17.3570108	44.2148743	Babino
72233	17.9944843	44.3538812	Begov Han
71253	18.0018167	44.0241059	Bilalovac
72248	18.0019543	44.1356824	Bilješevo
71370	18.2608208	44.0183108	Breza
72243	18.1217904	44.2305058	Brnjic
72224	18.895306	43.3621765	Čardak
72246	18.4185843	44.3555231	Ćatići
71305	18.1406618	44.0267965	Donje Moštre
74258	18.1646443	44.5037152	Globarica
